File Path,Category,Header Name,Documentation Status,Primary Purpose,Dependencies,Complexity Level,Verification Status,Notes
include/xieite/trait/rm_clref.hpp,trait,rm_clref.hpp,Completed,Remove const lvalue reference type modification utility,"rm_c.hpp, rm_lref.hpp",Low,Verified,Composite const and lvalue reference removal
include/xieite/trait/rm_cp_assign.hpp,trait,rm_cp_assign.hpp,Completed,Remove copy assignment operator type modification utility,None,Medium,Verified,Special member function removal utility
include/xieite/trait/rm_cp_ctor.hpp,trait,rm_cp_ctor.hpp,Completed,Remove copy constructor type modification utility,None,Medium,Verified,Special member function removal utility
include/xieite/trait/rm_cref.hpp,trait,rm_cref.hpp,Completed,Remove const reference type modification utility,"rm_c.hpp, rm_ref.hpp",Medium,Verified,Composite const and generic reference removal
include/xieite/trait/rm_crref.hpp,trait,rm_crref.hpp,Completed,Remove const rvalue reference type modification utility,"rm_c.hpp, rm_rref.hpp",Low,Verified,Composite const and rvalue reference removal
include/xieite/trait/rm_cv.hpp,trait,rm_cv.hpp,Completed,Remove const volatile qualifiers type modification utility,<type_traits>,Low,Verified,Reference-aware CV qualifier removal wrapping std::remove_cv_t
include/xieite/trait/rm_cvlref.hpp,trait,rm_cvlref.hpp,Completed,Remove const volatile lvalue reference type modification utility,"rm_cv.hpp, rm_lref.hpp",Low,Verified,Composite CV qualifier and lvalue reference removal
include/xieite/trait/rm_cvref.hpp,trait,rm_cvref.hpp,Completed,Remove const volatile reference type modification utility,<type_traits>,Low,Verified,Reference-aware CV qualifier and reference removal wrapping std::remove_cvref_t
include/xieite/trait/rm_cvrref.hpp,trait,rm_cvrref.hpp,Completed,Remove const volatile rvalue reference type modification utility,"rm_cv.hpp, rm_rref.hpp",Low,Verified,Composite CV qualifier and rvalue reference removal
include/xieite/trait/rm_default_ctor.hpp,trait,rm_default_ctor.hpp,Completed,Remove default constructor type modification utility,None,Medium,Verified,Special member function removal utility
include/xieite/trait/rm_lref.hpp,trait,rm_lref.hpp,Completed,Remove lvalue reference type modification utility,<type_traits>,Low,Verified,Reference removal wrapping std::remove_reference_t for lvalue refs
include/xieite/trait/rm_lref_referent.hpp,trait,rm_lref_referent.hpp,Completed,Remove lvalue reference from referent type modification utility,None,Medium,Verified,Reference-aware lvalue reference removal from what reference points to
include/xieite/trait/rm_mv_assign.hpp,trait,rm_mv_assign.hpp,Completed,Remove move assignment operator type modification utility,None,Medium,Verified,Special member function removal utility
include/xieite/trait/rm_mv_ctor.hpp,trait,rm_mv_ctor.hpp,Completed,Remove move constructor type modification utility,None,Medium,Verified,Special member function removal utility
include/xieite/trait/rm_noex_referent.hpp,trait,rm_noex_referent.hpp,Completed,Remove noexcept from function referent type modification utility,None,Medium,Verified,Reference-aware noexcept removal from function types
include/xieite/trait/rm_ptr.hpp,trait,rm_ptr.hpp,Completed,Remove pointer level type modification utility,<type_traits>,Low,Verified,Pointer indirection removal wrapping std::remove_pointer_t
include/xieite/trait/rm_ref.hpp,trait,rm_ref.hpp,Completed,Remove reference type modification utility,<type_traits>,Low,Verified,Generic reference removal wrapping std::remove_reference_t
include/xieite/trait/rm_ref_referent.hpp,trait,rm_ref_referent.hpp,Completed,Remove reference from referent type modification utility,None,Medium,Verified,Reference-aware reference removal from what reference points to
include/xieite/trait/rm_rref.hpp,trait,rm_rref.hpp,Completed,Remove rvalue reference type modification utility,<type_traits>,Low,Verified,Reference removal wrapping std::remove_reference_t for rvalue refs
include/xieite/trait/rm_rref_referent.hpp,trait,rm_rref_referent.hpp,Completed,Remove rvalue reference from referent type modification utility,None,Medium,Verified,Reference-aware rvalue reference removal from what reference points to
include/xieite/trait/rm_v.hpp,trait,rm_v.hpp,Completed,Remove volatile qualifier type modification utility,<type_traits>,Low,Verified,Reference-aware volatile removal wrapping std::remove_volatile_t
include/xieite/trait/rm_v_referent.hpp,trait,rm_v_referent.hpp,Completed,Remove volatile from reference referent type modification utility,None,Medium,Verified,Reference-aware volatile removal from what reference points to
include/xieite/trait/rm_variadic_referent.hpp,trait,rm_variadic_referent.hpp,Completed,Remove variadic parameters from function referent type modification utility,"meta/type_id.hpp, rm_cvref.hpp",Medium,Verified,Reference-aware variadic parameter removal from function types
include/xieite/trait/rm_vlref.hpp,trait,rm_vlref.hpp,Completed,Remove volatile lvalue reference type modification utility,"rm_v.hpp, rm_lref.hpp",Low,Verified,Composite volatile and lvalue reference removal
include/xieite/trait/rm_vref.hpp,trait,rm_vref.hpp,Completed,Remove volatile reference type modification utility,"rm_v.hpp, rm_ref.hpp",Medium,Verified,Composite volatile and generic reference removal
include/xieite/trait/rm_vrref.hpp,trait,rm_vrref.hpp,Completed,Remove volatile rvalue reference type modification utility,"rm_v.hpp, rm_rref.hpp",Low,Verified,Composite volatile and rvalue reference removal
include/xieite/trait/set_c.hpp,trait,set_c.hpp,Completed,Conditionally set const type modification utility,"add_c.hpp, rm_c.hpp",Low,Verified,Conditional const qualification behavior
include/xieite/trait/set_c_referent.hpp,trait,set_c_referent.hpp,Completed,Conditionally set const referent type modification utility,"add_c_referent.hpp, rm_c_referent.hpp",Medium,Verified,Conditional const qualification of referent behavior
include/xieite/trait/set_clref.hpp,trait,set_clref.hpp,Completed,Conditionally set const lvalue reference type modification utility,"add_clref.hpp, rm_clref.hpp",Low,Verified,Conditional const lvalue reference qualification behavior
include/xieite/trait/set_cp_assign.hpp,trait,set_cp_assign.hpp,Completed,Conditionally set copy assignment operator type modification utility,"add_cp_assign.hpp, rm_cp_assign.hpp",Medium,Verified,Conditional copy assignment operator behavior
include/xieite/trait/set_cp_ctor.hpp,trait,set_cp_ctor.hpp,Completed,Conditionally set copy constructor type modification utility,"add_cp_ctor.hpp, rm_cp_ctor.hpp",Medium,Verified,Conditional copy constructor behavior
include/xieite/trait/set_crref.hpp,trait,set_crref.hpp,Completed,Conditionally set const rvalue reference type modification utility,"add_crref.hpp, rm_crref.hpp",Low,Verified,Conditional const rvalue reference qualification behavior
include/xieite/trait/set_cv.hpp,trait,set_cv.hpp,Completed,Conditionally set const volatile type modification utility,"add_cv.hpp, rm_cv.hpp",Low,Verified,Conditional const volatile qualification behavior
include/xieite/trait/set_cvlref.hpp,trait,set_cvlref.hpp,Completed,Conditionally set const volatile lvalue reference type modification utility,"add_cvlref.hpp, rm_cvlref.hpp",Low,Verified,Conditional const volatile lvalue reference qualification behavior
include/xieite/trait/set_cvrref.hpp,trait,set_cvrref.hpp,Completed,Conditionally set const volatile rvalue reference type modification utility,"add_cvrref.hpp, rm_cvrref.hpp",Low,Verified,Conditional const volatile rvalue reference qualification behavior
include/xieite/trait/set_default_ctor.hpp,trait,set_default_ctor.hpp,Completed,Conditionally set default constructor type modification utility,"add_default_ctor.hpp, rm_default_ctor.hpp",Medium,Verified,Conditional default constructor behavior
include/xieite/trait/set_lref.hpp,trait,set_lref.hpp,Completed,Conditionally set lvalue reference type modification utility,"add_lref.hpp, rm_lref.hpp",Low,Verified,Conditional lvalue reference qualification behavior
include/xieite/trait/set_lref_referent.hpp,trait,set_lref_referent.hpp,Completed,Conditionally set lvalue reference referent type modification utility,"add_lref_referent.hpp, rm_lref_referent.hpp",Medium,Verified,Conditional lvalue reference qualification of referent behavior
include/xieite/trait/set_mv_assign.hpp,trait,set_mv_assign.hpp,Completed,Conditionally set move assignment operator type modification utility,"add_mv_assign.hpp, rm_mv_assign.hpp",Medium,Verified,Conditional move assignment operator behavior
include/xieite/trait/set_mv_ctor.hpp,trait,set_mv_ctor.hpp,Completed,Conditionally set move constructor type modification utility,"add_mv_ctor.hpp, rm_mv_ctor.hpp",Medium,Verified,Conditional move constructor behavior
include/xieite/trait/set_noex_referent.hpp,trait,set_noex_referent.hpp,Completed,Conditionally set noexcept referent type modification utility,"add_noex_referent.hpp, rm_noex_referent.hpp",Medium,Verified,Conditional noexcept qualification of referent behavior
include/xieite/trait/set_ptr.hpp,trait,set_ptr.hpp,Completed,Conditionally set pointer type modification utility,"add_ptr.hpp, rm_ptr.hpp",Low,Verified,Conditional pointer qualification behavior
include/xieite/trait/set_rref.hpp,trait,set_rref.hpp,Completed,Conditionally set rvalue reference type modification utility,"add_rref.hpp, rm_rref.hpp",Low,Verified,Conditional rvalue reference qualification behavior
include/xieite/trait/set_rref_referent.hpp,trait,set_rref_referent.hpp,Completed,Conditionally set rvalue reference referent type modification utility,"add_rref_referent.hpp, rm_rref_referent.hpp",Medium,Verified,Conditional rvalue reference qualification of referent behavior
include/xieite/trait/set_v.hpp,trait,set_v.hpp,Completed,Conditionally set volatile type modification utility,"add_v.hpp, rm_v.hpp",Low,Verified,Conditional volatile qualification behavior
include/xieite/trait/set_v_referent.hpp,trait,set_v_referent.hpp,Completed,Conditionally set volatile referent type modification utility,"add_v_referent.hpp, rm_v_referent.hpp",Medium,Verified,Conditional volatile qualification of referent behavior
include/xieite/trait/set_variadic_referent.hpp,trait,set_variadic_referent.hpp,Completed,Conditionally set variadic referent type modification utility,"add_variadic_referent.hpp, rm_variadic_referent.hpp",Medium,Verified,Conditional variadic parameter qualification of referent behavior
include/xieite/trait/set_vlref.hpp,trait,set_vlref.hpp,Completed,Conditionally set volatile lvalue reference type modification utility,"add_vlref.hpp, rm_vlref.hpp",Low,Verified,Conditional volatile lvalue reference qualification behavior
include/xieite/trait/set_vrref.hpp,trait,set_vrref.hpp,Completed,Conditionally set volatile rvalue reference type modification utility,"add_vrref.hpp, rm_vrref.hpp",Low,Verified,Conditional volatile rvalue reference qualification behavior
include/xieite/trait/try_signed.hpp,trait,try_signed.hpp,Documented,Type modification trait,std::type_traits,Low,Verified,Safe signed type conversion with fallback
include/xieite/trait/try_unsigned.hpp,trait,try_unsigned.hpp,Documented,Type modification trait,std::type_traits,Low,Verified,Safe unsigned type conversion with fallback
